millis,stamp,datetime,humidity,temp
2031599998,1670987617,"2022/12/14 3:13:37",33.30,20.50
2031900000,1670987917,"2022/12/14 3:18:37",33.50,20.60
2032199999,1670988217,"2022/12/14 3:23:37",33.70,20.60
2032499998,1670988517,"2022/12/14 3:28:37",33.70,20.50
2032799998,1670988817,"2022/12/14 3:33:37",33.50,20.50
2033099999,1670989117,"2022/12/14 3:38:37",33.50,20.50
2033399999,1670989416,"2022/12/14 3:43:36",33.30,20.50
2033699999,1670989716,"2022/12/14 3:48:36",33.10,20.50
2034000000,1670990016,"2022/12/14 3:53:36",33.10,20.50
2034299999,1670990316,"2022/12/14 3:58:36",32.70,20.40
2034599999,1670990616,"2022/12/14 4:3:36",32.70,20.40
2034899999,1670990915,"2022/12/14 4:8:35",32.70,20.40
2035200000,1670991215,"2022/12/14 4:13:35",32.60,20.30
2035500000,1670991515,"2022/12/14 4:18:35",32.60,20.30
2035800000,1670991815,"2022/12/14 4:23:35",32.40,20.30
2036099999,1670992115,"2022/12/14 4:28:35",32.50,20.30
2036400000,1670992414,"2022/12/14 4:33:34",32.40,20.30
2036700000,1670992714,"2022/12/14 4:38:34",32.30,20.20
2037000000,1670993014,"2022/12/14 4:43:34",32.50,20.10
2037300000,1670993314,"2022/12/14 4:48:34",32.10,20.20
2037600000,1670993614,"2022/12/14 4:53:34",32.00,20.20
2037900000,1670993913,"2022/12/14 4:58:33",31.90,20.20
2038199999,1670994213,"2022/12/14 5:3:33",32.10,20.00
2038499999,1670994513,"2022/12/14 5:8:33",32.20,19.90
2038800000,1670994813,"2022/12/14 5:13:33",32.10,19.90
2039099999,1670995113,"2022/12/14 5:18:33",32.20,19.80
2039399999,1670995412,"2022/12/14 5:23:32",32.30,19.80
2039699999,1670995712,"2022/12/14 5:28:32",32.20,19.70
2040000000,1670996012,"2022/12/14 5:33:32",32.20,19.70
2040300000,1670996312,"2022/12/14 5:38:32",32.20,19.70
2040599999,1670996612,"2022/12/14 5:43:32",32.20,19.70
2040899998,1670996911,"2022/12/14 5:48:31",31.90,19.60
2041199998,1670997211,"2022/12/14 5:53:31",32.00,19.60
2041499999,1670997511,"2022/12/14 5:58:31",32.10,19.60
2041800000,1670997811,"2022/12/14 6:3:31",32.10,19.60
2042099998,1670998111,"2022/12/14 6:8:31",31.90,19.60
2042400000,1670998410,"2022/12/14 6:13:30",32.00,19.50
2042699999,1670998710,"2022/12/14 6:18:30",32.10,19.50
2043000000,1670999010,"2022/12/14 6:23:30",32.00,19.50
2043299998,1670999310,"2022/12/14 6:28:30",32.00,19.40
2043600000,1670999610,"2022/12/14 6:33:30",32.10,19.40
2043900000,1670999909,"2022/12/14 6:38:29",32.00,19.40
2044199999,1671000209,"2022/12/14 6:43:29",32.10,19.30
2044499998,1671000509,"2022/12/14 6:48:29",32.00,19.40
2044799998,1671000809,"2022/12/14 6:53:29",32.00,19.30
2045099999,1671001109,"2022/12/14 6:58:29",31.90,19.40
2045399999,1671001408,"2022/12/14 7:3:28",32.10,19.30
2045699999,1671001708,"2022/12/14 7:8:28",32.00,19.30
2045999998,1671002008,"2022/12/14 7:13:28",32.00,19.20
2046299999,1671002308,"2022/12/14 7:18:28",32.00,19.20
2046599999,1671002608,"2022/12/14 7:23:28",32.10,19.20
2046899999,1671002907,"2022/12/14 7:28:27",32.10,19.40
2047199998,1671003207,"2022/12/14 7:33:27",31.80,19.60
2047500000,1671003507,"2022/12/14 7:38:27",31.40,20.00
2047799999,1671003807,"2022/12/14 7:43:27",31.20,20.40
2048100000,1671004107,"2022/12/14 7:48:27",31.00,20.70
2048399998,1671004406,"2022/12/14 7:53:26",30.80,20.90
2048700000,1671004706,"2022/12/14 7:58:26",30.60,21.10
2048999999,1671005006,"2022/12/14 8:3:26",30.40,21.30
2049299999,1671005306,"2022/12/14 8:8:26",30.10,21.40
2049600000,1671005606,"2022/12/14 8:13:26",30.10,21.60
2049900000,1671005905,"2022/12/14 8:18:25",30.80,21.80
2050199999,1671006205,"2022/12/14 8:23:25",31.40,21.60
2050499999,1671006505,"2022/12/14 8:28:25",32.00,21.60
2050800000,1671006805,"2022/12/14 8:33:25",32.40,21.50
2051100000,1671007105,"2022/12/14 8:38:25",32.10,21.50
2051399999,1671007404,"2022/12/14 8:43:24",31.90,21.50
2051699999,1671007704,"2022/12/14 8:48:24",31.10,21.80
2051999998,1671008004,"2022/12/14 8:53:24",31.30,21.60
2052299999,1671008304,"2022/12/14 8:58:24",31.00,21.80
2052599999,1671008604,"2022/12/14 9:3:24",31.00,22.00
2052899999,1671008904,"2022/12/14 9:8:24",30.70,21.90
2053199998,1671009203,"2022/12/14 9:13:23",30.50,21.80
2053499999,1671009503,"2022/12/14 9:18:23",30.40,21.80
2053800000,1671009803,"2022/12/14 9:23:23",30.60,21.90
2054099999,1671010103,"2022/12/14 9:28:23",30.60,21.80
2054399998,1671010403,"2022/12/14 9:33:23",30.60,21.70
2054700000,1671010702,"2022/12/14 9:38:22",30.40,21.80
2055000000,1671011002,"2022/12/14 9:43:22",30.20,21.80
2055299999,1671011302,"2022/12/14 9:48:22",30.00,22.00
2055599998,1671011602,"2022/12/14 9:53:22",29.90,22.00
2055899999,1671011902,"2022/12/14 9:58:22",30.10,21.80
2056200000,1671012201,"2022/12/14 10:3:21",30.10,21.90
2056499999,1671012501,"2022/12/14 10:8:21",30.00,21.80
2056800000,1671012801,"2022/12/14 10:13:21",30.00,22.00
2057099999,1671013101,"2022/12/14 10:18:21",29.70,22.00
2057399999,1671013401,"2022/12/14 10:23:21",29.80,21.90
2057700000,1671013700,"2022/12/14 10:28:20",30.70,21.80
2058000000,1671014000,"2022/12/14 10:33:20",30.40,21.90
2058300000,1671014300,"2022/12/14 10:38:20",31.10,22.00
2058599998,1671014600,"2022/12/14 10:43:20",31.20,22.00
2058899998,1671014900,"2022/12/14 10:48:20",30.90,21.90
2059199998,1671015199,"2022/12/14 10:53:19",31.90,21.90
2059500000,1671015499,"2022/12/14 10:58:19",31.00,21.90
2059800000,1671015799,"2022/12/14 11:3:19",31.00,22.00
2060099999,1671016099,"2022/12/14 11:8:19",31.20,22.00
2060399998,1671016399,"2022/12/14 11:13:19",31.00,21.90
2060700000,1671016698,"2022/12/14 11:18:18",31.10,21.90
2060999998,1671016998,"2022/12/14 11:23:18",30.60,22.00
2061299999,1671017298,"2022/12/14 11:28:18",30.60,22.00
2061600000,1671017598,"2022/12/14 11:33:18",30.80,22.00
2061899999,1671017898,"2022/12/14 11:38:18",30.70,22.00
2062199999,1671018198,"2022/12/14 11:43:18",30.40,21.90
2062499999,1671018497,"2022/12/14 11:48:17",30.60,21.90
2062800000,1671018797,"2022/12/14 11:53:17",30.10,22.00
2063099999,1671019097,"2022/12/14 11:58:17",30.40,22.10
2063399999,1671019397,"2022/12/14 12:3:17",30.20,22.10
2063699999,1671019697,"2022/12/14 12:8:17",30.20,22.10
2064000000,1671019996,"2022/12/14 12:13:16",30.10,22.00
2064299999,1671020296,"2022/12/14 12:18:16",30.10,22.00
2064599999,1671020596,"2022/12/14 12:23:16",30.00,22.10
2064899998,1671020896,"2022/12/14 12:28:16",30.00,22.20
2065199998,1671021196,"2022/12/14 12:33:16",29.80,22.20
2065499999,1671021495,"2022/12/14 12:38:15",29.90,22.10
2065799999,1671021795,"2022/12/14 12:43:15",30.00,22.10
2066099999,1671022095,"2022/12/14 12:48:15",30.00,22.20
2066399998,1671022395,"2022/12/14 12:53:15",29.80,22.20
2066699999,1671022695,"2022/12/14 12:58:15",29.90,22.30
2066999999,1671022994,"2022/12/14 13:3:14",29.90,22.30
2067299999,1671023294,"2022/12/14 13:8:14",30.10,22.20
2067600000,1671023594,"2022/12/14 13:13:14",30.60,22.20
2067900000,1671023894,"2022/12/14 13:18:14",30.20,22.10
2068199999,1671024194,"2022/12/14 13:23:14",30.10,22.10
2068499999,1671024493,"2022/12/14 13:28:13",30.00,22.20
2068799998,1671024793,"2022/12/14 13:33:13",30.20,22.30
2069099999,1671025093,"2022/12/14 13:38:13",30.00,22.20
2069400000,1671025393,"2022/12/14 13:43:13",29.80,22.20
2069700000,1671025693,"2022/12/14 13:48:13",29.90,22.30
2070000000,1671025993,"2022/12/14 13:53:13",30.00,22.10
2070299999,1671026292,"2022/12/14 13:58:12",29.90,22.20
2070599999,1671026592,"2022/12/14 14:3:12",29.70,22.20
2070899999,1671026892,"2022/12/14 14:8:12",29.70,22.30
2071200000,1671027192,"2022/12/14 14:13:12",29.50,22.30
2071499999,1671027492,"2022/12/14 14:18:12",29.40,22.30
2071799999,1671027791,"2022/12/14 14:23:11",29.60,22.10
2072099998,1671028091,"2022/12/14 14:28:11",29.60,22.00
2072400000,1671028391,"2022/12/14 14:33:11",29.70,22.10
2072699999,1671028691,"2022/12/14 14:38:11",29.50,22.10
2073000000,1671028991,"2022/12/14 14:43:11",29.40,22.20
2073299999,1671029290,"2022/12/14 14:48:10",29.30,22.20
2073600000,1671029590,"2022/12/14 14:53:10",29.40,22.10
2073899999,1671029890,"2022/12/14 14:58:10",29.50,22.10
2074199999,1671030190,"2022/12/14 15:3:10",29.30,22.20
2074499998,1671030490,"2022/12/14 15:8:10",29.30,22.20
2074799998,1671030789,"2022/12/14 15:13:9",29.40,22.30
2075100000,1671031089,"2022/12/14 15:18:9",29.20,22.30
2075399999,1671031389,"2022/12/14 15:23:9",29.30,22.20
2075699999,1671031689,"2022/12/14 15:28:9",29.50,22.10
2075999998,1671031989,"2022/12/14 15:33:9",29.60,22.10
2076299999,1671032289,"2022/12/14 15:38:9",29.30,22.10
2076599999,1671032588,"2022/12/14 15:43:8",29.30,22.10
2076899999,1671032888,"2022/12/14 15:48:8",29.20,22.20
2077199998,1671033188,"2022/12/14 15:53:8",29.50,22.30
2077500000,1671033488,"2022/12/14 15:58:8",29.30,22.20
2077799999,1671033788,"2022/12/14 16:3:8",29.40,22.20
2078100000,1671034087,"2022/12/14 16:8:7",29.40,22.10
2078399998,1671034387,"2022/12/14 16:13:7",29.50,22.10
2078700000,1671034687,"2022/12/14 16:18:7",29.30,22.20
2078999998,1671034987,"2022/12/14 16:23:7",29.20,22.20
2079299999,1671035287,"2022/12/14 16:28:7",29.40,22.20
2079600000,1671035586,"2022/12/14 16:33:6",29.20,22.30
2079900000,1671035886,"2022/12/14 16:38:6",29.20,22.20
2080199998,1671036186,"2022/12/14 16:43:6",29.10,22.20
2080499999,1671036486,"2022/12/14 16:48:6",29.00,22.20
2080799998,1671036786,"2022/12/14 16:53:6",29.30,22.10
2081099999,1671037085,"2022/12/14 16:58:5",29.10,22.20
2081399999,1671037385,"2022/12/14 17:3:5",29.00,22.20
2081699998,1671037685,"2022/12/14 17:8:5",29.30,22.20
2082000000,1671037985,"2022/12/14 17:13:5",29.30,22.20
2082299999,1671038285,"2022/12/14 17:18:5",29.80,22.20
2082599999,1671038584,"2022/12/14 17:23:4",30.00,22.10
2082899998,1671038884,"2022/12/14 17:28:4",29.40,22.20
2083199998,1671039184,"2022/12/14 17:33:4",29.30,22.20
2083500000,1671039484,"2022/12/14 17:38:4",29.40,22.20
2083800000,1671039784,"2022/12/14 17:43:4",29.30,22.20
2084099999,1671040084,"2022/12/14 17:48:4",28.30,22.00
2084399998,1671040384,"2022/12/14 17:53:4",28.80,22.00
2084699999,1671040683,"2022/12/14 17:58:3",28.80,22.00
2084999999,1671040983,"2022/12/14 18:3:3",29.20,22.00
2085299999,1671041283,"2022/12/14 18:8:3",29.30,22.10
2085600000,1671041583,"2022/12/14 18:13:3",29.00,22.20
2085899999,1671041882,"2022/12/14 18:18:2",29.10,22.30
2086199999,1671042182,"2022/12/14 18:23:2",29.10,22.30
2086499998,1671042482,"2022/12/14 18:28:2",29.00,22.20
2086799998,1671042782,"2022/12/14 18:33:2",29.50,22.20
2087100000,1671043082,"2022/12/14 18:38:2",30.00,22.10
2087399998,1671043381,"2022/12/14 18:43:1",29.20,22.10
2087699999,1671043681,"2022/12/14 18:48:1",29.50,22.10
2088000000,1671043981,"2022/12/14 18:53:1",29.50,22.10
2088299999,1671044281,"2022/12/14 18:58:1",29.00,22.20
2088599998,1671044581,"2022/12/14 19:3:1",29.20,22.30
2088899999,1671044880,"2022/12/14 19:8:0",29.30,22.20
2089199998,1671045180,"2022/12/14 19:13:0",29.10,22.20
2089499999,1671045480,"2022/12/14 19:18:0",29.20,22.00
2089799999,1671045780,"2022/12/14 19:23:0",29.40,22.00
2090099999,1671046080,"2022/12/14 19:28:0",29.20,22.10
2090399998,1671046379,"2022/12/14 19:32:59",29.10,22.20
2090700000,1671046679,"2022/12/14 19:37:59",29.10,22.20
2090999998,1671046979,"2022/12/14 19:42:59",28.80,22.30
2091299999,1671047279,"2022/12/14 19:47:59",29.00,22.20
2091599998,1671047579,"2022/12/14 19:52:59",29.10,22.20
2091899999,1671047879,"2022/12/14 19:57:59",28.70,22.30
2092199999,1671048178,"2022/12/14 20:2:58",28.60,22.60
2092499998,1671048478,"2022/12/14 20:7:58",28.30,22.80
2092800000,1671048778,"2022/12/14 20:12:58",28.20,23.10
2093100000,1671049078,"2022/12/14 20:17:58",28.40,23.00
2093399999,1671049378,"2022/12/14 20:22:58",28.30,22.90
2093699998,1671049677,"2022/12/14 20:27:57",28.30,22.90
2094000000,1671049977,"2022/12/14 20:32:57",28.40,23.00
2094300000,1671050277,"2022/12/14 20:37:57",28.10,23.00
2094600000,1671050577,"2022/12/14 20:42:57",28.20,23.10
2094900000,1671050877,"2022/12/14 20:47:57",28.40,23.10
2095200000,1671051176,"2022/12/14 20:52:56",28.20,23.10
2095499999,1671051476,"2022/12/14 20:57:56",28.30,23.20
2095799999,1671051776,"2022/12/14 21:2:56",28.40,23.20
2096099998,1671052076,"2022/12/14 21:7:56",28.80,23.10
2096400000,1671052376,"2022/12/14 21:12:56",28.90,22.90
2096699999,1671052675,"2022/12/14 21:17:55",28.70,22.90
2096999999,1671052975,"2022/12/14 21:22:55",28.70,23.00
2097299999,1671053275,"2022/12/14 21:27:55",28.30,23.10
2097599998,1671053575,"2022/12/14 21:32:55",28.30,23.00
2097900000,1671053875,"2022/12/14 21:37:55",28.10,23.20
2098199998,1671054175,"2022/12/14 21:42:55",28.30,23.20
2098499999,1671054474,"2022/12/14 21:47:54",28.40,23.10
2098799998,1671054774,"2022/12/14 21:52:54",28.80,22.90
2099100000,1671055074,"2022/12/14 21:57:54",28.60,22.90
2099400000,1671055374,"2022/12/14 22:2:54",28.30,22.80
2099699998,1671055674,"2022/12/14 22:7:54",28.30,23.00
2100000000,1671055973,"2022/12/14 22:12:53",28.30,22.90
2100300000,1671056273,"2022/12/14 22:17:53",28.00,23.00
2100599999,1671056573,"2022/12/14 22:22:53",28.20,23.10
2100899999,1671056873,"2022/12/14 22:27:53",28.10,23.00
2101199998,1671057173,"2022/12/14 22:32:53",27.80,22.90
2101500000,1671057472,"2022/12/14 22:37:52",27.90,23.00
2101799999,1671057772,"2022/12/14 22:42:52",27.70,23.00
2102099999,1671058072,"2022/12/14 22:47:52",27.70,22.90
2102399998,1671058372,"2022/12/14 22:52:52",28.10,22.90
2102699999,1671058672,"2022/12/14 22:57:52",27.80,22.90
2103000000,1671058971,"2022/12/14 23:2:51",28.10,22.90
2103300000,1671059271,"2022/12/14 23:7:51",27.70,23.00
2103600000,1671059571,"2022/12/14 23:12:51",27.60,23.10
2103899999,1671059871,"2022/12/14 23:17:51",27.30,23.10
2104199999,1671060171,"2022/12/14 23:22:51",27.40,23.00
2104499998,1671060471,"2022/12/14 23:27:51",27.50,23.00
2104800000,1671060770,"2022/12/14 23:32:50",27.60,23.00
2105100000,1671061070,"2022/12/14 23:37:50",27.80,23.00
2105400000,1671061370,"2022/12/14 23:42:50",27.50,23.00
2105699999,1671061670,"2022/12/14 23:47:50",27.30,22.90
2105999998,1671061970,"2022/12/14 23:52:50",27.70,22.70
2106299999,1671062269,"2022/12/14 23:57:49",27.80,22.70
2106599999,1671062569,"2022/12/15 0:2:49",27.90,22.60
2106899998,1671062869,"2022/12/15 0:7:49",28.00,22.40
2107199998,1671063169,"2022/12/15 0:12:49",28.10,22.40
2107500000,1671063469,"2022/12/15 0:17:49",28.30,22.30
2107799999,1671063768,"2022/12/15 0:22:48",28.60,22.30
2108099998,1671064068,"2022/12/15 0:27:48",28.80,22.20
2108400000,1671064368,"2022/12/15 0:32:48",29.20,22.10
2108700000,1671064668,"2022/12/15 0:37:48",29.50,22.10
2109000000,1671064968,"2022/12/15 0:42:48",29.40,22.00
2109299999,1671065268,"2022/12/15 0:47:48",28.90,21.90
2109599998,1671065567,"2022/12/15 0:52:47",29.30,21.80
2109899999,1671065867,"2022/12/15 0:57:47",29.60,21.80
2110199999,1671066167,"2022/12/15 1:2:47",30.00,21.70
2110500000,1671066467,"2022/12/15 1:7:47",30.00,21.70
2110800000,1671066767,"2022/12/15 1:12:47",29.90,21.70
2111100000,1671067066,"2022/12/15 1:17:46",29.30,21.60
2111400000,1671067366,"2022/12/15 1:22:46",29.80,21.50
2111699999,1671067666,"2022/12/15 1:27:46",30.10,21.40
2111999998,1671067966,"2022/12/15 1:32:46",30.10,21.40
2112299999,1671068266,"2022/12/15 1:37:46",30.70,21.30
2112600000,1671068565,"2022/12/15 1:42:45",31.30,21.30
2112899998,1671068865,"2022/12/15 1:47:45",31.00,21.20
2113199998,1671069165,"2022/12/15 1:52:45",31.00,21.10
2113499999,1671069465,"2022/12/15 1:57:45",30.80,21.10
2113799999,1671069765,"2022/12/15 2:2:45",30.80,21.00
2114099999,1671070064,"2022/12/15 2:7:44",30.70,20.90
2114399998,1671070364,"2022/12/15 2:12:44",30.70,20.90
2114699999,1671070664,"2022/12/15 2:17:44",30.50,20.80
2115000000,1671070964,"2022/12/15 2:22:44",30.40,20.80
2115299998,1671071264,"2022/12/15 2:27:44",30.30,20.80
2115599998,1671071563,"2022/12/15 2:32:43",30.30,20.70
2115899999,1671071863,"2022/12/15 2:37:43",30.40,20.70
2116200000,1671072163,"2022/12/15 2:42:43",30.20,20.60
2116499999,1671072463,"2022/12/15 2:47:43",30.10,20.60
2116800000,1671072763,"2022/12/15 2:52:43",30.10,20.50
2117099999,1671073063,"2022/12/15 2:57:43",30.20,20.50
2117400000,1671073362,"2022/12/15 3:2:42",30.00,20.40
2117699999,1671073662,"2022/12/15 3:7:42",30.00,20.40
2117999998,1671073962,"2022/12/15 3:12:42",30.00,20.40
2118299999,1671074262,"2022/12/15 3:17:42",30.00,20.30
2118600000,1671074561,"2022/12/15 3:22:41",30.00,20.20
2118899999,1671074861,"2022/12/15 3:27:41",29.90,20.20
2119200000,1671075161,"2022/12/15 3:32:41",29.90,20.10
2119499999,1671075461,"2022/12/15 3:37:41",30.00,20.10
2119800000,1671075761,"2022/12/15 3:42:41",29.90,20.10
2120099998,1671076061,"2022/12/15 3:47:41",29.90,20.10
2120399998,1671076360,"2022/12/15 3:52:40",29.80,20.10
2120699999,1671076660,"2022/12/15 3:57:40",29.80,20.00
2120999999,1671076960,"2022/12/15 4:2:40",29.60,20.00
2121299999,1671077260,"2022/12/15 4:7:40",29.70,19.90
2121599998,1671077560,"2022/12/15 4:12:40",29.70,19.80
2121899999,1671077859,"2022/12/15 4:17:39",29.60,19.80
2122199999,1671078159,"2022/12/15 4:22:39",29.80,19.70
2122499999,1671078459,"2022/12/15 4:27:39",29.80,19.70
2122800000,1671078759,"2022/12/15 4:32:39",29.80,19.70
2123099999,1671079059,"2022/12/15 4:37:39",29.70,19.70
2123399999,1671079358,"2022/12/15 4:42:38",29.60,19.60
2123699999,1671079658,"2022/12/15 4:47:38",29.70,19.60
2124000000,1671079958,"2022/12/15 4:52:38",29.70,19.50
2124300000,1671080258,"2022/12/15 4:57:38",29.50,19.50
2124600000,1671080558,"2022/12/15 5:2:38",29.60,19.50
2124899999,1671080857,"2022/12/15 5:7:37",29.70,19.40
2125200000,1671081157,"2022/12/15 5:12:37",29.60,19.40
2125500000,1671081457,"2022/12/15 5:17:37",29.50,19.40
2125800000,1671081757,"2022/12/15 5:22:37",29.60,19.30
2126099998,1671082057,"2022/12/15 5:27:37",29.60,19.30
2126399998,1671082356,"2022/12/15 5:32:36",29.60,19.20
2126699999,1671082656,"2022/12/15 5:37:36",29.50,19.20
2126999998,1671082956,"2022/12/15 5:42:36",29.50,19.20
2127299999,1671083256,"2022/12/15 5:47:36",29.40,19.20
2127600000,1671083556,"2022/12/15 5:52:36",29.50,19.20
2127899999,1671083855,"2022/12/15 5:57:35",29.40,19.20
2128199999,1671084155,"2022/12/15 6:2:35",29.40,19.20
2128499999,1671084455,"2022/12/15 6:7:35",29.30,19.10
2128799998,1671084755,"2022/12/15 6:12:35",29.40,19.00
2129099999,1671085055,"2022/12/15 6:17:35",29.40,19.10
2129400000,1671085354,"2022/12/15 6:22:34",29.30,19.00
2129699999,1671085654,"2022/12/15 6:27:34",29.60,18.90
2130000000,1671085954,"2022/12/15 6:32:34",29.40,19.00
2130299999,1671086254,"2022/12/15 6:37:34",29.40,18.90
2130599999,1671086554,"2022/12/15 6:42:34",29.40,18.90
2130899999,1671086853,"2022/12/15 6:47:33",29.40,18.90
2131199998,1671087153,"2022/12/15 6:52:33",29.30,19.00
2131499999,1671087453,"2022/12/15 6:57:33",29.30,18.90
2131799999,1671087753,"2022/12/15 7:2:33",29.30,18.80
2132100000,1671088053,"2022/12/15 7:7:33",29.30,18.80
2132400000,1671088352,"2022/12/15 7:12:32",29.20,18.80
2132699999,1671088652,"2022/12/15 7:17:32",29.10,18.90
2132999999,1671088952,"2022/12/15 7:22:32",29.10,18.90
2133299998,1671089252,"2022/12/15 7:27:32",28.80,19.10
2133599998,1671089552,"2022/12/15 7:32:32",28.60,19.50
2133900000,1671089851,"2022/12/15 7:37:31",28.30,19.80
2134200000,1671090151,"2022/12/15 7:42:31",28.20,20.10
2134499998,1671090451,"2022/12/15 7:47:31",28.00,20.30
2134799998,1671090751,"2022/12/15 7:52:31",27.90,20.50
2135100000,1671091051,"2022/12/15 7:57:31",27.80,20.70
2135400000,1671091350,"2022/12/15 8:2:30",27.60,20.80
2135699998,1671091650,"2022/12/15 8:7:30",27.50,21.00
2136000000,1671091950,"2022/12/15 8:12:30",27.70,21.20
2136300000,1671092250,"2022/12/15 8:17:30",28.00,21.40
2136600000,1671092550,"2022/12/15 8:22:30",28.00,21.50
2136900000,1671092849,"2022/12/15 8:27:29",28.10,21.70
2137199998,1671093149,"2022/12/15 8:32:29",27.90,21.50
2137499999,1671093449,"2022/12/15 8:37:29",28.30,21.40
2137799999,1671093749,"2022/12/15 8:42:29",28.00,21.40
2138099999,1671094049,"2022/12/15 8:47:29",28.10,21.30
2138400000,1671094348,"2022/12/15 8:52:28",28.00,21.20
2138700000,1671094648,"2022/12/15 8:57:28",28.10,21.40
2139000000,1671094948,"2022/12/15 9:2:28",28.10,21.40
2139299998,1671095248,"2022/12/15 9:7:28",27.70,21.40
2139599998,1671095548,"2022/12/15 9:12:28",27.70,21.70
2139899999,1671095847,"2022/12/15 9:17:27",27.40,21.60
2140199999,1671096147,"2022/12/15 9:22:27",27.60,21.70
2140499999,1671096447,"2022/12/15 9:27:27",27.40,21.90
2140800000,1671096747,"2022/12/15 9:32:27",27.40,21.90
2141100000,1671097047,"2022/12/15 9:37:27",27.60,21.60
2141400000,1671097347,"2022/12/15 9:42:27",27.40,21.60
2141699999,1671097646,"2022/12/15 9:47:26",27.40,21.80
2141999998,1671097946,"2022/12/15 9:52:26",27.50,21.80
2142299999,1671098246,"2022/12/15 9:57:26",27.60,21.70
2142599998,1671098546,"2022/12/15 10:2:26",27.30,21.70
2142899998,1671098846,"2022/12/15 10:7:26",27.20,21.80
2143200000,1671099145,"2022/12/15 10:12:25",27.20,21.80
2143499999,1671099445,"2022/12/15 10:17:25",27.10,21.90
2143800000,1671099745,"2022/12/15 10:22:25",26.90,22.20
2144099998,1671100045,"2022/12/15 10:27:25",26.80,22.40
2144399998,1671100345,"2022/12/15 10:32:25",26.70,22.50
2144699999,1671100644,"2022/12/15 10:37:24",26.70,22.70
2144999999,1671100944,"2022/12/15 10:42:24",26.80,22.60
2145299999,1671101244,"2022/12/15 10:47:24",26.70,22.40
2145600000,1671101544,"2022/12/15 10:52:24",26.70,22.60
2145899999,1671101844,"2022/12/15 10:57:24",26.80,22.40
2146200000,1671102143,"2022/12/15 11:2:23",26.90,22.50
2146499999,1671102443,"2022/12/15 11:7:23",27.10,22.60
2146800000,1671102743,"2022/12/15 11:12:23",27.00,22.50
2147099999,1671103043,"2022/12/15 11:17:23",27.10,22.70
2147400000,1671103343,"2022/12/15 11:22:23",27.20,22.90
2147700000,1671103642,"2022/12/15 11:27:22",27.20,22.70
2148000000,1671103942,"2022/12/15 11:32:22",27.80,22.60
2148299999,1671104242,"2022/12/15 11:37:22",28.20,22.60
2148599999,1671104542,"2022/12/15 11:42:22",28.80,22.70
2148899999,1671104842,"2022/12/15 11:47:22",29.20,22.60
2149199998,1671105142,"2022/12/15 11:52:22",29.20,22.50
2149499999,1671105441,"2022/12/15 11:57:21",29.10,22.50
2149800000,1671105741,"2022/12/15 12:2:21",28.40,22.50
2150099999,1671106041,"2022/12/15 12:7:21",28.00,22.50
2150399998,1671106341,"2022/12/15 12:12:21",28.20,22.60
2150699999,1671106641,"2022/12/15 12:17:21",27.80,22.60
2150999999,1671106940,"2022/12/15 12:22:20",28.00,22.70
2151299999,1671107240,"2022/12/15 12:27:20",28.10,22.70
2151600000,1671107540,"2022/12/15 12:32:20",27.70,22.80
2151899999,1671107840,"2022/12/15 12:37:20",27.70,23.00
2152199998,1671108140,"2022/12/15 12:42:20",27.90,22.90
2152499999,1671108439,"2022/12/15 12:47:19",28.10,22.90
2152799998,1671108739,"2022/12/15 12:52:19",27.60,22.90
2153099999,1671109039,"2022/12/15 12:57:19",27.30,23.00
2153400000,1671109339,"2022/12/15 13:2:19",27.20,23.00
2153699999,1671109639,"2022/12/15 13:7:19",27.70,22.80
2154000000,1671109938,"2022/12/15 13:12:18",27.50,23.00
2154299999,1671110238,"2022/12/15 13:17:18",27.50,23.00
2154599999,1671110538,"2022/12/15 13:22:18",27.50,23.10
2154899999,1671110838,"2022/12/15 13:27:18",27.60,23.10
2155199998,1671111138,"2022/12/15 13:32:18",27.70,23.00
2155499999,1671111437,"2022/12/15 13:37:17",27.70,22.90
2155799999,1671111737,"2022/12/15 13:42:17",28.10,22.90
2156099999,1671112037,"2022/12/15 13:47:17",28.10,22.80
2156399998,1671112337,"2022/12/15 13:52:17",27.80,22.90
2156699999,1671112637,"2022/12/15 13:57:17",28.00,22.90
2157000000,1671112937,"2022/12/15 14:2:17",27.60,22.90
2157299998,1671113236,"2022/12/15 14:7:16",27.50,23.10
2157599998,1671113536,"2022/12/15 14:12:16",27.30,23.00
2157900000,1671113836,"2022/12/15 14:17:16",27.20,23.00
2158199999,1671114136,"2022/12/15 14:22:16",27.20,22.80
2158499999,1671114436,"2022/12/15 14:27:16",27.50,22.90
2158799998,1671114735,"2022/12/15 14:32:15",27.20,22.90
2159100000,1671115035,"2022/12/15 14:37:15",27.50,22.90
2159400000,1671115335,"2022/12/15 14:42:15",27.20,22.90
2159699998,1671115635,"2022/12/15 14:47:15",27.10,23.10
2159999998,1671115935,"2022/12/15 14:52:15",27.30,23.10
2160299999,1671116234,"2022/12/15 14:57:14",27.40,23.00
2160599999,1671116534,"2022/12/15 15:2:14",27.30,22.90
2160899999,1671116834,"2022/12/15 15:7:14",27.20,22.90
2161200000,1671117134,"2022/12/15 15:12:14",27.40,22.80
2161500000,1671117434,"2022/12/15 15:17:14",27.00,23.00
2161799999,1671117734,"2022/12/15 15:22:14",27.40,22.90
2162099998,1671118033,"2022/12/15 15:27:13",27.00,23.00
